ean,name,brand,katalog,age_band,slot,eu_countries,flag_fragrance_free,flag_nc,flag_cf,flag_under3_intended,fragrance_basis,nc_basis,cf_basis,under3_basis,not_for_minors,spf_note,source_url,checked_at,notes,source_file
7313272150940,Solspray SPF 30,apoteket,jugend,teen_or_ya_unclear,basis_spf,SE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/7313272150940/solspray-spf-30-apoteket,2026-09-04,,eu-jugend-katalog.csv
3282779059848,Eluage Crème anti-âge restructurant,Avène,jugend,young_adult,basis_creme,FR,,yes,,,,obf-label,,,yes,,https://world.openbeautyfacts.org/product/3282779059848/eluage-creme-anti-age-restructurant-avene,2026-09-04,not-for-minors: Retinol/Anti-Aging — nur young_adult / kein Teen-Vorschlag,eu-jugend-katalog.csv
3282779363815,Très Haute Protection Spray 50+ SPF,Avène,jugend,teen_or_ya_unclear,basis_spf,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3282779363815/tres-haute-protection-spray-50-spf-avene,2026-09-04,,eu-jugend-katalog.csv
4005900261038,NIVEA SUN Protect & Sensitive Sun Lotion SPF 30,Beiersdorf,jugend,teen_or_ya_unclear,basis_spf,SE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/4005900261038/nivea-sun-protect-sensitive-sun-lotion-spf-30-beiersdorf,2026-09-04,,eu-jugend-katalog.csv
4005900127365,Protect & Sensitive 50,Beiersdorf,jugend,teen_or_ya_unclear,basis_spf,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/4005900127365/protect-sensitive-50-beiersdorf,2026-09-04,,eu-jugend-katalog.csv
3329310002113,Masque visage purifiant Argile verte,Biocos,jugend,teen_or_ya_unclear,sonst,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3329310002113/masque-visage-purifiant-argile-verte-biocos,2026-09-04,,eu-jugend-katalog.csv
,Bioderma Photoderm AKN Mat LSF 30,Bioderma,jugend,tween_teen,basis_spf,DE;AT;FR;EU,,yes,,,,brand-page,,,no,,https://www.bioderma.de/unsere-produkte/photoderm/akn-mat-lsf-30,2026-09-04,"DE: Erwachsene, Teenager; Nicht komedogen; Seite sagt 'Parfümiert' → FF=no; Salicyl+Glykolsäure",eu-jugend-katalog.csv
,Bioderma Sébium Gel moussant,Bioderma,jugend,tween_teen,akne_reiniger,DE;AT;FR;EU,,yes,,,,brand-page,,,no,,https://www.bioderma.de/unsere-produkte/sebium/gel-moussant,2026-09-04,"DE: Erwachsene, Teenager; Nicht komedogen; leichter frischer Duft → FF=no",eu-jugend-katalog.csv
,Bioderma Sébium H2O,Bioderma,jugend,tween_teen,akne_reiniger,DE;AT;FR;EU,,yes,,,,brand-page,,,no,,https://www.bioderma.de/unsere-produkte/sebium/h2o,2026-09-04,"DE: Erwachsene, Teenager; Nicht komedogen",eu-jugend-katalog.csv
3401573670053,Créaline TS H2O Solution micellaire,Bioderma,jugend,tween_teen,basis_reiniger,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3401573670053/crealine-ts-h2o-solution-micellaire-bioderma,2026-09-04,,eu-jugend-katalog.csv
3401353688513,Photoderm Bronz SPF 50+,Bioderma,jugend,tween_teen,basis_spf,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3401353688513/photoderm-bronz-spf-50-bioderma,2026-09-04,,eu-jugend-katalog.csv
3401353688742,Photoderm MAX SPF 50+ Spray très haute protection,Bioderma,jugend,tween_teen,basis_spf,FR,yes,yes,,,obf-label,obf-label,,,no,,https://world.openbeautyfacts.org/product/3401353688742/photoderm-max-spf-50-spray-tres-haute-protection-bioderma,2026-09-04,,eu-jugend-katalog.csv
5017634247843,Anti-boutons,Bioré,jugend,teen_or_ya_unclear,akne_active,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/5017634247843/anti-boutons-biore,2026-09-04,,eu-jugend-katalog.csv
,CeraVe Ausgleichender Reinigungsschaum,CeraVe,jugend,tween_teen,basis_reiniger,DE;AT;EU,yes,yes,,,brand-page,brand-page,,,no,,https://www.cerave.de/hautpflege/reinigung-fuer-gesicht-und-koerper/ausgleichender-reinigungsschaum,2026-09-04,DE: Nicht komedogen; parfümfrei/ohne Duftstoffe; INCI mit Niacinamid+Salicylsäure,eu-jugend-katalog.csv
,CeraVe Feuchtigkeitsspendendes HA Water Gel,CeraVe,jugend,tween_teen,basis_creme,DE;AT;EU,yes,yes,,,brand-page,brand-page,,,no,,https://www.cerave.de/hautpflege/gesichtspflege/feuchtigkeitsspendendes-ha-water-gel,2026-09-04,DE: nicht komedogen + ohne Duftstoffe/parfümfrei; laut Seite auch zu Akne neigende Haut,eu-jugend-katalog.csv
3337875597449,CeraVe Hydraterende Gezichtscrème,CeraVe,jugend,tween_teen,basis_creme,NL,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3337875597449/facial-moisturising-lotion-cerave,2026-09-04,OBF NC/FF label; EU countries from OBF,eu-jugend-katalog.csv
3337875597395,Hydraterende Melk,CeraVe,jugend,tween_teen,basis_creme,IE;NL,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3337875597395/moisturising-lotion-cerave,2026-09-04,OBF NC/FF label; EU countries from OBF,eu-jugend-katalog.csv
3337875598996,moisturising cream,CeraVe,jugend,tween_teen,basis_creme,FR;RO,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3337875598996/moisturising-cream-cerave,2026-09-04,OBF NC/FF label; EU countries from OBF,eu-jugend-katalog.csv
,Cetaphil Feuchtigkeitscreme,Cetaphil,jugend,tween_teen,basis_creme,DE;AT;EU,yes,yes,,,brand-page,brand-page,,,no,,https://www.cetaphil.de/produktkategorie/feuchtigkeitspflege/feuchtigkeitscreme/1874015.html,2026-09-04,DE: Ohne Parfüm + Nicht komedogen; INCI ohne Parfum,eu-jugend-katalog.csv
,Cetaphil Sanfte Reinigungslotion,Cetaphil,jugend,tween_teen,basis_reiniger,DE;AT;EU,yes,yes,,,brand-page,brand-page,,,no,,https://www.cetaphil.de/produktkategorie/reinigung/reinigungslotion/7127319.html,2026-09-04,DE: duftstofffrei + Nicht komedogen; INCI ohne Parfum; PZN 14136594,eu-jugend-katalog.csv
,Cetaphil Sanfte Tagespflege mit Hyaluronsäure,Cetaphil,jugend,tween_teen,basis_creme,DE;AT;EU,yes,yes,,,brand-page,brand-page,,,no,,https://www.cetaphil.de/produktkategorie/feuchtigkeitspflege/tagespflege-mit-hyalurons%C3%A4ure/14136571.html,2026-09-04,DE: NC + ohne Duftstoffe,eu-jugend-katalog.csv
8056386602200,Client Sun LSF 50,Cien,jugend,teen_or_ya_unclear,basis_spf,DE,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/8056386602200/client-sun-lsf-50-cien,2026-09-04,,eu-jugend-katalog.csv
20283131,Crème de jour anti-rides Q10,Cien,jugend,young_adult,basis_creme,FR,,,yes,,,,cfi,,yes,,https://world.openbeautyfacts.org/product/20283131/creme-de-jour-anti-rides-q10-cien,2026-09-04,not-for-minors: Retinol/Anti-Aging — nur young_adult / kein Teen-Vorschlag,eu-jugend-katalog.csv
20434182,Crème de jour anti-âge Gold (Or 1%),Cien,jugend,young_adult,basis_creme,FR,,,yes,,,,cfi,,yes,,https://world.openbeautyfacts.org/product/20434182/creme-de-jour-anti-age-gold-or-1-cien,2026-09-04,not-for-minors: Retinol/Anti-Aging — nur young_adult / kein Teen-Vorschlag,eu-jugend-katalog.csv
20231460,Crème solaire enfant FPS50+,Cien,jugend,teen_or_ya_unclear,basis_creme,FR;NL;ES,yes,,yes,,obf-label,,cfi,,no,,https://world.openbeautyfacts.org/product/20231460/cien-sun,2026-09-04,,eu-jugend-katalog.csv
20864781,Eau micellaire sensitive,Cien,jugend,teen_or_ya_unclear,basis_reiniger,BG;FR,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/20864781/eau-micellaire-sensitive-cien,2026-09-04,,eu-jugend-katalog.csv
20864774,Micellar water fresh,Cien,jugend,teen_or_ya_unclear,basis_reiniger,BE;FR,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/20864774/micellar-water-fresh-cien,2026-09-04,,eu-jugend-katalog.csv
20382933,Sonnenmilch classic LSF 30,cien,jugend,teen_or_ya_unclear,basis_spf,DE,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/20382933/sonnenmilch-classic-lsf-30-cien,2026-09-04,,eu-jugend-katalog.csv
4056489405191,Sonnencreme 50 LSF HOCH,Cien Sun,jugend,teen_or_ya_unclear,basis_spf,DE,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/4056489405191/sonnencreme-50-lsf-hoch-cien-sun,2026-09-04,,eu-jugend-katalog.csv
4056489617419,Sonnenmilch 50 LSF | Hoch,Cien sun,jugend,teen_or_ya_unclear,basis_spf,DE,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/4056489617419/sonnenmilch-50-lsf-hoch-cien-sun,2026-09-04,,eu-jugend-katalog.csv
3257984523521,Les Soins Eau micellaire Peaux Sensibles,Cora,jugend,teen_or_ya_unclear,basis_reiniger,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3257984523521/les-soins-eau-micellaire-peaux-sensibles-cora,2026-09-04,,eu-jugend-katalog.csv
3560070848898,SensilianeSun lait protecteur 50+,Dermato Science,jugend,teen_or_ya_unclear,basis_spf,FR,yes,,yes,,obf-label,,cfi,,no,,https://world.openbeautyfacts.org/product/3560070848898/sensilianesun-lait-protecteur-50-dermato-science,2026-09-04,,eu-jugend-katalog.csv
3178040694149,Crème Anti-Rides Nuit Haute Tolérance,Diadermine,jugend,young_adult,basis_creme,FR,yes,,,,obf-label,,,,yes,,https://world.openbeautyfacts.org/product/3178040694149/creme-anti-rides-nuit-haute-tolerance-henkel,2026-09-04,not-for-minors: Retinol/Anti-Aging — nur young_adult / kein Teen-Vorschlag,eu-jugend-katalog.csv
3178040694156,Lotion micellaire démaquillante Haute Tolérance,Diadermine,jugend,teen_or_ya_unclear,basis_creme,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3178040694156/lotion-micellaire-demaquillante-haute-tolerance-henkel,2026-09-04,,eu-jugend-katalog.csv
4020829005037,Crème de jour fluide,Dr. Hauschka,jugend,teen_or_ya_unclear,basis_creme,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/4020829005037/creme-de-jour-fluide-dr-hauschka,2026-09-04,,eu-jugend-katalog.csv
3282770037500,Keracnyl gel moussant visage et corps,Ducray,jugend,teen_or_ya_unclear,akne_reiniger,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3282770037500/keracnyl-gel-moussant-visage-et-corps-ducray,2026-09-04,,eu-jugend-katalog.csv
3517360003314,Nutritive Gel nettoyant surgras,Eau thermale Jonzac,jugend,teen_or_ya_unclear,basis_reiniger,FR,yes,yes,,,obf-label,obf-label,,,no,,https://world.openbeautyfacts.org/product/3517360003314/nutritive-gel-nettoyant-surgras-eau-thermale-jonzac,2026-09-04,,eu-jugend-katalog.csv
3517360025750,"Reactive CONTROL, Crème miraculeuse HAUTE TOLERANCE",EAU THERMALE JONZAC,jugend,teen_or_ya_unclear,basis_creme,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3517360025750/reactive-control-creme-miraculeuse-haute-tolerance-eau-thermale-jonzac,2026-09-04,,eu-jugend-katalog.csv
4033981742054,Opalovací krém SPF 15 bio,Eco cosmetics,jugend,teen_or_ya_unclear,basis_spf,CZ,,,yes,,,,obf-label,,no,,https://world.openbeautyfacts.org/product/4033981742054/opalovaci-krem-spf-15-bio-eco-cosmetics,2026-09-04,,eu-jugend-katalog.csv
4005800192883,Eucerin DermoPure Cleansing Gel,Eucerin,jugend,teen_or_ya_unclear,akne_reiniger,BE;FR;DE;NL,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/4005800192883/eucerin-dermopure-cleansing-gel,2026-09-04,,eu-jugend-katalog.csv
,Eucerin DERMOPURE CLINICAL Hydra Repair,Eucerin,jugend,teen_or_ya_unclear,akne_creme,DE;AT;EU,yes,yes,,,brand-page,brand-page,,,no,,https://www.eucerin.de/produkte/dermopure-clinical/hydra-repair,2026-09-04,DE: Nicht komedogen + Ohne Duftstoffe; therapiebegleitend — App≠Therapie,eu-jugend-katalog.csv
,Eucerin DERMOPURE CLINICAL Klärendes Tonic,Eucerin,jugend,teen_or_ya_unclear,akne_active,DE;AT;EU,yes,yes,,,brand-page,brand-page,,,no,,https://www.eucerin.de/produkte/dermopure-clinical/klaerendes-tonic,2026-09-04,DE Markenseite: NC + ohne Duftstoffe,eu-jugend-katalog.csv
,Eucerin DERMOPURE CLINICAL Mat Fluid,Eucerin,jugend,teen_or_ya_unclear,akne_creme,DE;AT;EU,,yes,,,,brand-page,,,no,,https://www.eucerin.de/produkte/dermopure-clinical/mat-fluid,2026-09-04,DE: NC; FF nicht bestätigt,eu-jugend-katalog.csv
,Eucerin DERMOPURE CLINICAL Porenverfeinerndes Reinigungsgel,Eucerin,jugend,teen_or_ya_unclear,akne_reiniger,DE;AT;EU,yes,yes,,,brand-page,brand-page,,,no,,https://www.eucerin.de/produkte/dermopure-clinical/porenverfeinerndes-reinigungsgel,2026-09-04,DE: BHA/Salicylsäure; Nicht komedogen; frei von Duftstoffen; PZN 19729844,eu-jugend-katalog.csv
8470001549990,Fotoprotector ISDIN Gel Cream 30 SPF,Fotoprotector ISDIN,jugend,teen_or_ya_unclear,basis_spf,ES,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/8470001549990/fotoprotector-isdin-gel-cream-30-spf,2026-09-04,,eu-jugend-katalog.csv
3600542578585,50* Super UV Acide Hyaluronique,Garnier,jugend,teen_or_ya_unclear,basis_spf,BE,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/3600542578585/50-super-uv-acide-hyaluronique-garnier,2026-09-04,,eu-jugend-katalog.csv
3600542512886,Enfant sensitive expert + Spf 50+,Garnier,jugend,teen_or_ya_unclear,basis_spf,FR,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/3600542512886/enfant-sensitive-expert-spf-50-garnier-ambre-solaire,2026-09-04,,eu-jugend-katalog.csv
3600542520263,Enfant sensitive expert + Spf 50+ Spay,Garnier,jugend,teen_or_ya_unclear,basis_spf,FR,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/3600542520263/enfant-sensitive-expert-spf-50-spay-l-oreal,2026-09-04,,eu-jugend-katalog.csv
36005426450723600542597821,Garnier PureActive BHA+ Niacinamide SPF50+ Anti-Imperfections Fluid,Garnier,jugend,teen_or_ya_unclear,akne_creme,NL,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/36005426450723600542597821/garnier-pureactive-bha-niacinamide-spf50-anti-imperfections-fluid,2026-09-04,,eu-jugend-katalog.csv
3600542663304,Garnier Salicylic Fresh & Matte Hydrating Sorbet Cream,Garnier,jugend,teen_or_ya_unclear,basis_creme,NL,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/3600542663304/garnier-salicylic-fresh-matte-hydrating-sorbet-cream,2026-09-04,,eu-jugend-katalog.csv
4084200772901,Hautklar,Garnier,jugend,teen_or_ya_unclear,akne_active,DE;IE,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/4084200772901/hautklar-l-oreal,2026-09-04,,eu-jugend-katalog.csv
3600542624909,Hydra 24h protect spf 30,Garnier,jugend,teen_or_ya_unclear,basis_spf,FR,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/3600542624909/hydra-24h-protect-spf-30-garnier,2026-09-04,,eu-jugend-katalog.csv
3600541729476,Micellar Cleansing Water,Garnier,jugend,teen_or_ya_unclear,basis_reiniger,FR,yes,,yes,,obf-label,,cfi,,no,,https://world.openbeautyfacts.org/product/3600541729476/micellar-cleansing-water-l-oreal,2026-09-04,,eu-jugend-katalog.csv
3600541738508,Miracle Wake Up Crème Anti-Âge défatigant,Garnier,jugend,young_adult,basis_creme,FR,,yes,yes,,,obf-label,cfi,,yes,,https://world.openbeautyfacts.org/product/3600541738508/miracle-wake-up-creme-anti-age-defatigant-l-oreal,2026-09-04,not-for-minors: Retinol/Anti-Aging — nur young_adult / kein Teen-Vorschlag,eu-jugend-katalog.csv
3600541744554,Mizellen,Garnier,jugend,teen_or_ya_unclear,basis_reiniger,DE,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/3600541744554/mizellen-l-oreal,2026-09-04,,eu-jugend-katalog.csv
3215662980011,PureActive Gel nettoyant assainissant,Garnier,jugend,teen_or_ya_unclear,akne_reiniger,FR,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/3215662980011/pureactive-gel-nettoyant-assainissant-l-oreal,2026-09-04,,eu-jugend-katalog.csv
3600542520454,Sensitive expert + Spf 50+,Garnier,jugend,teen_or_ya_unclear,basis_spf,FR,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/3600542520454/sensitive-expert-spf-50-l-oreal,2026-09-04,,eu-jugend-katalog.csv
3600541271814,Sensitive Expert+ - Lait visage & corps FPS 50+ pour peaux sensibles,Garnier,jugend,teen_or_ya_unclear,basis_spf,FR,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/3600541271814/sensitive-expert-lait-visage-corps-fps-50-pour-peaux-sensibles-l-oreal,2026-09-04,,eu-jugend-katalog.csv
3600541594968,Skin Active Solution Micellaire Tout En 1 Peaux Sèches et Sensibles,Garnier,jugend,teen_or_ya_unclear,basis_reiniger,FR,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/3600541594968/skin-active-solution-micellaire-tout-en-1-peaux-seches-et-sensibles-l-oreal,2026-09-04,,eu-jugend-katalog.csv
3600541144019,Skin Naturals Ultra Lift + Sérum Crème Soin anti-rides global 2 en 1,Garnier,jugend,young_adult,serum,FR,,,yes,,,,cfi,,yes,,https://world.openbeautyfacts.org/product/3600541144019/skin-naturals-ultra-lift-serum-creme-soin-anti-rides-global-2-en-1-l-oreal,2026-09-04,not-for-minors: Retinol/Anti-Aging — nur young_adult / kein Teen-Vorschlag,eu-jugend-katalog.csv
3600542453127,Vitamina C,Garnier,jugend,teen_or_ya_unclear,serum,PT,,,yes,,,,cfi,,no,,https://world.openbeautyfacts.org/product/3600542453127/vitamina-c-garnier,2026-09-04,,eu-jugend-katalog.csv
3701154720093,Nettoyant Visage,Horace,jugend,teen_or_ya_unclear,basis_reiniger,FR,,,yes,,,,obf-label,,no,,https://world.openbeautyfacts.org/product/3701154720093/nettoyant-visage-horace,2026-09-04,,eu-jugend-katalog.csv
3760171121023,Crème visage anti-âge,Kuomayé Bio,jugend,young_adult,basis_creme,FR,,,yes,,,,obf-label,,yes,,https://world.openbeautyfacts.org/product/3760171121023/creme-visage-anti-age-kuomaye-bio,2026-09-04,not-for-minors: Retinol/Anti-Aging — nur young_adult / kein Teen-Vorschlag,eu-jugend-katalog.csv
3600523461103,Eau biphase micellaire,L'Oréal,jugend,teen_or_ya_unclear,basis_reiniger,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3600523461103/eau-biphase-micellaire-l-oreal,2026-09-04,,eu-jugend-katalog.csv
3600522365884,Solution Micellaire,L'Oréal Paris,jugend,teen_or_ya_unclear,basis_reiniger,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3600522365884/solution-micellaire-l-oreal,2026-09-04,,eu-jugend-katalog.csv
,La Roche-Posay Toleriane Sensitive Crème,La Roche-Posay,jugend,tween_teen,basis_creme,FR;DE;AT;EU,yes,yes,,,brand-page,brand-page,,,no,,https://www.laroche-posay.fr/gammes/visage/toleriane/toleriane-sensitive-creme.-soin-hydratant-apaisant-protecteur/LRP_128.html,2026-09-04,FR: Non comédogène + SANS PARFUM (DE-Fetch teils Cloudflare),eu-jugend-katalog.csv
3506770501008,Crème visage protectrice SPF 50 anti-rides au Monoï de Tahiti,Laboratoires Biocos,jugend,young_adult,basis_spf,FR,yes,,yes,,obf-label,,obf-label,,yes,,https://world.openbeautyfacts.org/product/3506770501008/creme-visage-protectrice-spf-50-anti-rides-au-monoi-de-tahiti-laboratoires-biocos,2026-09-04,not-for-minors: Retinol/Anti-Aging — nur young_adult / kein Teen-Vorschlag,eu-jugend-katalog.csv
3517360012040,Hydra aloe vera,Lea Nature So' Bio étic,jugend,teen_or_ya_unclear,basis_creme,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3517360012040/hydra-aloe-vera-lea-nature-so-bio-etic,2026-09-04,,eu-jugend-katalog.csv
3331300011968,Ultimate Slim Sérum 100% Actif Cure Cellulite Rebelle,Linéance,jugend,teen_or_ya_unclear,serum,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3331300011968/ultimate-slim-serum-100-actif-cure-cellulite-rebelle-lineance,2026-09-04,,eu-jugend-katalog.csv
3506770302001,Spray protecteur hydratant SPF 30 haute protection,Lovea,jugend,teen_or_ya_unclear,basis_spf,FR,yes,,yes,,obf-label,,obf-label,,no,,https://world.openbeautyfacts.org/product/3506770302001/spray-protecteur-hydratant-spf-30-haute-protection-lovea,2026-09-04,,eu-jugend-katalog.csv
3517360006162,BB Cream Mon lait d'Ânesse  SPF 10 - 01 beige lumière,Léa Nature,jugend,teen_or_ya_unclear,basis_spf,FR,yes,yes,,,obf-label,obf-label,,,no,,https://world.openbeautyfacts.org/product/3517360006162/bb-cream-mon-lait-d-anesse-spf-10-01-beige-lumiere-lea-nature,2026-09-04,,eu-jugend-katalog.csv
3517360005998,BB cream texture légère perfecteur de teint - 01 beige nude,Léa Nature,jugend,teen_or_ya_unclear,basis_creme,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3517360005998/bb-cream-texture-legere-perfecteur-de-teint-01-beige-nude-lea-nature,2026-09-04,,eu-jugend-katalog.csv
3517360008685,Précieux Argan Eau micellaire anti-âge,Léa Nature,jugend,young_adult,basis_reiniger,FR,yes,,,,obf-label,,,,yes,,https://world.openbeautyfacts.org/product/3517360008685/precieux-argan-eau-micellaire-anti-age-lea-nature,2026-09-04,not-for-minors: Retinol/Anti-Aging — nur young_adult / kein Teen-Vorschlag,eu-jugend-katalog.csv
3600550362534,BB Crème Solaire Teinté SPF 50+,Mixa,jugend,teen_or_ya_unclear,basis_spf,FR,yes,yes,,,obf-label,obf-label,,,no,,https://world.openbeautyfacts.org/product/3600550362534/bb-creme-solaire-teinte-spf-50-mixa,2026-09-04,,eu-jugend-katalog.csv
3600550880687,Crème riche apaisante pro-tolérance,Mixa,jugend,teen_or_ya_unclear,basis_creme,FR,yes,yes,,,obf-label,obf-label,,,no,,https://world.openbeautyfacts.org/product/3600550880687/creme-riche-apaisante-pro-tolerance-mixa,2026-09-04,,eu-jugend-katalog.csv
3600550538175,Hydratant teinté protecteur anti-imperfections Dermo Defense,Mixa,jugend,teen_or_ya_unclear,akne_active,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3600550538175/hydratant-teinte-protecteur-anti-imperfections-dermo-defense-mixa,2026-09-04,,eu-jugend-katalog.csv
3361370627073,MB dermo cold crème Saint-Gervais Mont Blanc,Rivadis,jugend,teen_or_ya_unclear,basis_creme,FR,yes,yes,,,obf-label,obf-label,,,no,,https://world.openbeautyfacts.org/product/3361370627073/mb-dermo-cold-creme-saint-gervais-mont-blanc-rivadis,2026-09-04,,eu-jugend-katalog.csv
4066447105957,"Sonnencreme Gel, MED ultra sensitiv, LSF 50+",Sun Dance,jugend,teen_or_ya_unclear,basis_spf,DE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/4066447105957/sonnencreme-gel-med-ultra-sensitiv-lsf-50-sun-dance,2026-09-04,,eu-jugend-katalog.csv
4066447106404,Sonnencreme sensitiv LSF 50,Sun Dance,jugend,teen_or_ya_unclear,basis_spf,DE,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/4066447106404/sonnencreme-sensitiv-lsf-50-sun-dance,2026-09-04,,eu-jugend-katalog.csv
,SVR Sebiaclear Gel Moussant,SVR,jugend,tween_teen,akne_reiniger,FR;IE;EU,,yes,,,,brand-page,,,no,,https://fr.svr.com/collections/filtres-de-zee/products/sebiaclear-gel-moussant-23,2026-09-04,FR/IE Markenseite: Non comédogène; Adults and teenagers; INCI enthält PARFUM/FRAGRANCE → FF=no,eu-jugend-katalog.csv
5061087560738,Starter retinol serum,The Inkey List,jugend,young_adult,serum,NL,yes,,yes,,obf-label,,cfi,,yes,,https://world.openbeautyfacts.org/product/5061087560738/starter-retinol-serum-the-inkey-list,2026-09-04,not-for-minors: Retinol/Anti-Aging — nur young_adult / kein Teen-Vorschlag; CFI-Marke; Retinol YA-only,eu-jugend-katalog.csv
5060879821989,"Vitamin B, C and E moisturizer",The Inkey List,jugend,teen_or_ya_unclear,basis_creme,NL,yes,,yes,,obf-label,,cfi,,no,,https://world.openbeautyfacts.org/product/5060879821989/vitamin-b-c-and-e-moisturizer-the-inkey-list,2026-09-04,,eu-jugend-katalog.csv
3596206332825,Crème au calendula,Weleda,jugend,teen_or_ya_unclear,basis_creme,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3596206332825/creme-au-calendula-weleda,2026-09-04,,eu-jugend-katalog.csv
3596200064425,Fluide hydratant 24h,Weleda,jugend,teen_or_ya_unclear,basis_creme,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3596200064425/fluide-hydratant-24h-weleda,2026-09-04,,eu-jugend-katalog.csv
3401360192539,Fluide matifiant,Weleda,jugend,teen_or_ya_unclear,basis_creme,FR,,yes,,,,obf-label,,,no,,https://world.openbeautyfacts.org/product/3401360192539/fluide-matifiant-weleda,2026-09-04,,eu-jugend-katalog.csv
3596202092938,Iris Crème de jour hydratante,Weleda,jugend,teen_or_ya_unclear,basis_creme,FR,yes,,,,obf-label,,,,no,,https://world.openbeautyfacts.org/product/3596202092938/iris-creme-de-jour-hydratante-weleda,2026-09-04,,eu-jugend-katalog.csv
8436585433261,"Anti Pickel Gesichtscreme Zitcontrol LSF 50, 40 ml",Acnemy,erwachsen_gesicht,erwachsen,basis_spf,DE,yes,,,,dm-fragranceFree,,,,,,https://www.dm.de/applink/p/d/2007226/acnemy-anti-pickel-gesichtscreme-zitcontrol-lsf-50?appPageType=productdetails&appProductId=2007226&wt_mc=dm-mcp,2026-09-04,"dm-pilot; price=18,95 €; dan=2007226",dm-pilot-produkte.csv
4066447374537,"Abschminktücher Pflegend 3in1, 25 St",Balea,erwachsen_gesicht,erwachsen,basis_reiniger,DE,yes,,,,dm-fragranceFree,,,,,,https://www.dm.de/applink/p/d/1614611/balea-abschminktuecher-pflegend-3in1?appPageType=productdetails&appProductId=1614611&wt_mc=dm-mcp,2026-09-04,"dm-pilot; price=0,85 €; dan=1614611",dm-pilot-produkte.csv
4070765000856,"Anti-Pickel 24h Pflege hautrein, 50 ml",Balea,erwachsen_gesicht,erwachsen,basis_spf,DE,yes,,,,dm-fragranceFree,,,,,,https://www.dm.de/applink/p/d/1708625/balea-anti-pickel-24h-pflege-hautrein?appPageType=productdetails&appProductId=1708625&wt_mc=dm-mcp,2026-09-04,"dm-pilot; price=1,95 €; dan=1708625",dm-pilot-produkte.csv
